"lat","lon","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068","2069","2070","2071","2072","2073","2074","2075","2076","2077","2078","2079","2080","2081","2082","2083","2084","2085","2086","2087","2088","2089","2090","2091","2092","2093","2094","2095","2096","2097","2098","2099","2100"
60.1508737284021,19.5423795977324,915.624830334522,925.162491466625,934.700152598749,944.237813730871,953.775474862994,963.313135995117,972.850797127239,982.388458259362,991.926119391485,1001.46378052361,1011.00144165573,1020.53910278785,1030.07676391998,1039.6144250521,1049.15208618422,1058.68974731634,1068.22740844847,1077.76506958059,1087.30273071271,1096.84039184483,1106.37805297696,1115.91571410908,1125.4533752412,1134.99103637333,1144.52869750545,1154.06635863757,1163.60401976969,1173.14168090182,1182.67934203394,1192.21700316606,1201.75466429818,1211.29232543031,1220.82998656243,1230.36764769455,1239.90530882667,1249.4429699588,1258.98063109092,1268.51829222304,1278.05595335517,1287.59361448729,1297.13127561941,1306.66893675153,1316.20659788366,1325.74425901578,1335.2819201479,1344.81958128002,1354.35724241215,1363.89490354427,1373.43256467639,1382.97022580852,1392.50788694064,1402.04554807276,1411.58320920488,1421.12087033701,1430.65853146913,1440.19619260125,1449.73385373337,1459.2715148655,1468.80917599762,1478.34683712974,1487.88449826186,1497.42215939399,1506.95982052611,1516.49748165823,1526.03514279036,1535.57280392248,1545.1104650546,1554.64812618672,1564.18578731885,1573.72344845097,1583.26110958309,1592.79877071521,1602.33643184734,1611.87409297946,1621.41175411158,1630.94941524371,1640.48707637583,1650.02473750795,1659.56239864007,1669.1000597722,1678.63772090432,1688.17538203644,1697.71304316856,1707.25070430069,1716.78836543281,1726.32602656493,1735.86368769705,1745.40134882918,1754.9390099613,1764.47667109342,1774.01433222555,1783.55199335767,1793.08965448979,1802.62731562191
60.1490761809651,19.8479358305742,925.528819978834,935.171222593749,944.813625208684,954.45602782362,964.098430438556,973.740833053492,983.383235668427,993.025638283363,1002.6680408983,1012.31044351323,1021.95284612817,1031.59524874311,1041.23765135804,1050.88005397298,1060.52245658791,1070.16485920285,1079.80726181778,1089.44966443272,1099.09206704766,1108.73446966259,1118.37687227753,1128.01927489246,1137.6616775074,1147.30408012233,1156.94648273727,1166.58888535221,1176.23128796714,1185.87369058208,1195.51609319701,1205.15849581195,1214.80089842689,1224.44330104182,1234.08570365676,1243.72810627169,1253.37050888663,1263.01291150156,1272.6553141165,1282.29771673144,1291.94011934637,1301.58252196131,1311.22492457624,1320.86732719118,1330.50972980611,1340.15213242105,1349.79453503599,1359.43693765092,1369.07934026586,1378.72174288079,1388.36414549573,1398.00654811066,1407.6489507256,1417.29135334054,1426.93375595547,1436.57615857041,1446.21856118534,1455.86096380028,1465.50336641521,1475.14576903015,1484.78817164509,1494.43057426002,1504.07297687496,1513.71537948989,1523.35778210483,1533.00018471976,1542.6425873347,1552.28498994964,1561.92739256457,1571.56979517951,1581.21219779444,1590.85460040938,1600.49700302431,1610.13940563925,1619.78180825419,1629.42421086912,1639.06661348406,1648.70901609899,1658.35141871393,1667.99382132886,1677.6362239438,1687.27862655874,1696.92102917367,1706.56343178861,1716.20583440354,1725.84823701848,1735.49063963341,1745.13304224835,1754.77544486329,1764.41784747822,1774.06025009316,1783.70265270809,1793.34505532303,1802.98745793797,1812.6298605529,1822.27226316784
60.0369789020482,20.1634659477729,942.011614959246,951.724002513584,961.436390067941,971.148777622298,980.861165176654,990.57355273101,1000.28594028537,1009.99832783972,1019.71071539408,1029.42310294843,1039.13549050279,1048.84787805715,1058.5602656115,1068.27265316586,1077.98504072022,1087.69742827457,1097.40981582893,1107.12220338329,1116.83459093764,1126.546978492,1136.25936604635,1145.97175360071,1155.68414115507,1165.39652870942,1175.10891626378,1184.82130381813,1194.53369137249,1204.24607892685,1213.9584664812,1223.67085403556,1233.38324158992,1243.09562914427,1252.80801669863,1262.52040425298,1272.23279180734,1281.9451793617,1291.65756691605,1301.36995447041,1311.08234202477,1320.79472957912,1330.50711713348,1340.21950468783,1349.93189224219,1359.64427979655,1369.3566673509,1379.06905490526,1388.78144245962,1398.49383001397,1408.20621756833,1417.91860512268,1427.63099267704,1437.3433802314,1447.05576778575,1456.76815534011,1466.48054289447,1476.19293044882,1485.90531800318,1495.61770555753,1505.33009311189,1515.04248066625,1524.7548682206,1534.46725577496,1544.17964332932,1553.89203088367,1563.60441843803,1573.31680599238,1583.02919354674,1592.7415811011,1602.45396865545,1612.16635620981,1621.87874376417,1631.59113131852,1641.30351887288,1651.01590642723,1660.72829398159,1670.44068153595,1680.1530690903,1689.86545664466,1699.57784419902,1709.29023175337,1719.00261930773,1728.71500686208,1738.42739441644,1748.1397819708,1757.85216952515,1767.56455707951,1777.27694463387,1786.98933218822,1796.70171974258,1806.41410729693,1816.12649485129,1825.83888240565,1835.55126996,1845.26365751436
70.0328370467096,27.6747351637923,140.970866433742,150.768478849124,160.566091264527,170.363703679931,180.161316095335,189.95892851074,199.756540926144,209.554153341548,219.351765756952,229.149378172356,238.94699058776,248.744603003164,258.542215418568,268.339827833972,278.137440249377,287.935052664781,297.732665080185,307.530277495589,317.327889910993,327.125502326397,336.923114741801,346.720727157205,356.518339572609,366.315951988014,376.113564403418,385.911176818822,395.708789234226,405.50640164963,415.304014065034,425.101626480438,434.899238895842,444.696851311247,454.494463726651,464.292076142055,474.089688557459,483.887300972863,493.684913388267,503.482525803671,513.280138219075,523.077750634479,532.875363049884,542.672975465288,552.470587880692,562.268200296096,572.0658127115,581.863425126904,591.661037542308,601.458649957712,611.256262373116,621.05387478852,630.851487203925,640.649099619329,650.446712034733,660.244324450137,670.041936865541,679.839549280945,689.637161696349,699.434774111753,709.232386527158,719.029998942562,728.827611357966,738.62522377337,748.422836188774,758.220448604178,768.018061019582,777.815673434986,787.61328585039,797.410898265795,807.208510681199,817.006123096603,826.803735512007,836.601347927411,846.398960342815,856.196572758219,865.994185173623,875.791797589027,885.589410004432,895.387022419836,905.18463483524,914.982247250644,924.779859666048,934.577472081452,944.375084496856,954.17269691226,963.970309327664,973.767921743069,983.565534158473,993.363146573877,1003.16075898928,1012.95837140468,1022.75598382009,1032.55359623549,1042.3512086509,1052.1488210663
70.0123434174484,27.8868067368474,132.769616539826,142.43599614866,152.102375757511,161.768755366363,171.435134975215,181.101514584067,190.767894192919,200.43427380177,210.100653410622,219.767033019474,229.433412628326,239.099792237178,248.76617184603,258.432551454881,268.098931063733,277.765310672585,287.431690281437,297.098069890289,306.76444949914,316.430829107992,326.097208716844,335.763588325696,345.429967934548,355.096347543399,364.762727152251,374.429106761103,384.095486369955,393.761865978807,403.428245587659,413.09462519651,422.761004805362,432.427384414214,442.093764023066,451.760143631918,461.42652324077,471.092902849621,480.759282458473,490.425662067325,500.092041676177,509.758421285029,519.424800893881,529.091180502732,538.757560111584,548.423939720436,558.090319329288,567.75669893814,577.423078546991,587.089458155843,596.755837764695,606.422217373547,616.088596982399,625.75497659125,635.421356200102,645.087735808954,654.754115417806,664.420495026658,674.08687463551,683.753254244361,693.419633853213,703.086013462065,712.752393070917,722.418772679769,732.085152288621,741.751531897472,751.417911506324,761.084291115176,770.750670724028,780.41705033288,790.083429941731,799.749809550583,809.416189159435,819.082568768287,828.748948377139,838.41532798599,848.081707594842,857.748087203694,867.414466812546,877.080846421398,886.74722603025,896.413605639101,906.079985247953,915.746364856805,925.412744465657,935.079124074509,944.745503683361,954.411883292212,964.078262901064,973.744642509916,983.411022118768,993.07740172762,1002.74378133647,1012.41016094532,1022.07654055418,1031.74292016303
69.9449312517749,27.4905376021105,157.221770245312,166.782716022258,176.343661799227,185.904607576196,195.465553353165,205.026499130133,214.587444907102,224.148390684071,233.70933646104,243.270282238008,252.831228014977,262.392173791946,271.953119568915,281.514065345883,291.075011122852,300.635956899821,310.196902676789,319.757848453758,329.318794230727,338.879740007696,348.440685784664,358.001631561633,367.562577338602,377.12352311557,386.684468892539,396.245414669508,405.806360446477,415.367306223445,424.928252000414,434.489197777383,444.050143554352,453.61108933132,463.172035108289,472.732980885258,482.293926662226,491.854872439195,501.415818216164,510.976763993133,520.537709770101,530.09865554707,539.659601324039,549.220547101007,558.781492877976,568.342438654945,577.903384431914,587.464330208882,597.025275985851,606.58622176282,616.147167539789,625.708113316757,635.269059093726,644.830004870695,654.390950647663,663.951896424632,673.512842201601,683.07378797857,692.634733755538,702.195679532507,711.756625309476,721.317571086445,730.878516863413,740.439462640382,750.000408417351,759.561354194319,769.122299971288,778.683245748257,788.244191525226,797.805137302194,807.366083079163,816.927028856132,826.487974633101,836.048920410069,845.609866187038,855.170811964007,864.731757740975,874.292703517944,883.853649294913,893.414595071881,902.97554084885,912.536486625819,922.097432402788,931.658378179756,941.219323956725,950.780269733694,960.341215510663,969.902161287631,979.4631070646,989.024052841569,998.584998618537,1008.14594439551,1017.70689017247,1027.26783594944,1036.82878172641,1046.38972750338
69.9249567262257,27.7033916341334,148.943146123754,158.38147283575,167.819799547764,177.258126259779,186.696452971793,196.134779683808,205.573106395823,215.011433107837,224.449759819852,233.888086531867,243.326413243882,252.764739955896,262.203066667911,271.641393379926,281.079720091941,290.518046803955,299.95637351597,309.394700227985,318.833026939999,328.271353652014,337.709680364029,347.148007076044,356.586333788058,366.024660500073,375.462987212088,384.901313924102,394.339640636117,403.777967348132,413.216294060147,422.654620772161,432.092947484176,441.531274196191,450.969600908205,460.40792762022,469.846254332235,479.28458104425,488.722907756264,498.161234468279,507.599561180294,517.037887892308,526.476214604323,535.914541316338,545.352868028353,554.791194740367,564.229521452382,573.667848164397,583.106174876412,592.544501588426,601.982828300441,611.421155012456,620.85948172447,630.297808436485,639.7361351485,649.174461860514,658.612788572529,668.051115284544,677.489441996559,686.927768708573,696.366095420588,705.804422132603,715.242748844617,724.681075556632,734.119402268647,743.557728980662,752.996055692676,762.434382404691,771.872709116706,781.31103582872,790.749362540735,800.18768925275,809.626015964765,819.064342676779,828.502669388794,837.940996100809,847.379322812823,856.817649524838,866.255976236853,875.694302948868,885.132629660882,894.570956372897,904.009283084912,913.447609796926,922.885936508941,932.324263220956,941.762589932971,951.200916644985,960.639243357,970.077570069015,979.515896781029,988.954223493044,998.392550205059,1007.83087691707,1017.26920362909,1026.7075303411
69.9045546038561,27.9160725425607,262.037390595482,269.93251803026,277.827645465055,285.72277289985,293.617900334644,301.513027769439,309.408155204234,317.303282639029,325.198410073823,333.093537508618,340.988664943413,348.883792378208,356.778919813002,364.674047247797,372.569174682592,380.464302117387,388.359429552181,396.254556986976,404.149684421771,412.044811856566,419.93993929136,427.835066726155,435.73019416095,443.625321595745,451.520449030539,459.415576465334,467.310703900129,475.205831334924,483.100958769718,490.996086204513,498.891213639308,506.786341074103,514.681468508897,522.576595943692,530.471723378487,538.366850813282,546.261978248077,554.157105682871,562.052233117666,569.947360552461,577.842487987255,585.73761542205,593.632742856845,601.52787029164,609.422997726434,617.318125161229,625.213252596024,633.108380030819,641.003507465613,648.898634900408,656.793762335203,664.688889769998,672.584017204792,680.479144639587,688.374272074382,696.269399509177,704.164526943972,712.059654378766,719.954781813561,727.849909248356,735.74503668315,743.640164117945,751.53529155274,759.430418987535,767.32554642233,775.220673857124,783.115801291919,791.010928726714,798.906056161509,806.801183596303,814.696311031098,822.591438465893,830.486565900688,838.381693335482,846.276820770277,854.171948205072,862.067075639867,869.962203074661,877.857330509456,885.752457944251,893.647585379045,901.54271281384,909.437840248635,917.33296768343,925.228095118224,933.123222553019,941.018349987814,948.913477422609,956.808604857404,964.703732292198,972.598859726993,980.493987161788,988.389114596583,996.284242031377
69.8837262045331,28.1285768269234,225.817744669768,233.520880911427,241.224017153107,248.927153394786,256.630289636466,264.333425878145,272.036562119825,279.739698361505,287.442834603184,295.145970844864,302.849107086543,310.552243328223,318.255379569903,325.958515811582,333.661652053262,341.364788294941,349.067924536621,356.771060778301,364.47419701998,372.17733326166,379.880469503339,387.583605745019,395.286741986699,402.989878228378,410.693014470058,418.396150711737,426.099286953417,433.802423195097,441.505559436776,449.208695678456,456.911831920135,464.614968161815,472.318104403495,480.021240645174,487.724376886854,495.427513128533,503.130649370213,510.833785611893,518.536921853572,526.240058095252,533.943194336931,541.646330578611,549.349466820291,557.05260306197,564.75573930365,572.458875545329,580.162011787009,587.865148028689,595.568284270368,603.271420512048,610.974556753727,618.677692995407,626.380829237087,634.083965478766,641.787101720446,649.490237962125,657.193374203805,664.896510445485,672.599646687164,680.302782928844,688.005919170523,695.709055412203,703.412191653882,711.115327895562,718.818464137242,726.521600378921,734.224736620601,741.927872862281,749.63100910396,757.33414534564,765.037281587319,772.740417828999,780.443554070679,788.146690312358,795.849826554038,803.552962795717,811.256099037397,818.959235279076,826.662371520756,834.365507762436,842.068644004115,849.771780245795,857.474916487475,865.178052729154,872.881188970834,880.584325212513,888.287461454193,895.990597695873,903.693733937552,911.396870179232,919.100006420911,926.803142662591,934.506278904271,942.20941514595
69.9121984369469,26.6632135453934,308.395115149011,316.091537681643,323.787960214292,331.484382746941,339.18080527959,346.877227812239,354.573650344887,362.270072877536,369.966495410185,377.662917942834,385.359340475482,393.055763008131,400.75218554078,408.448608073429,416.145030606078,423.841453138726,431.537875671375,439.234298204024,446.930720736673,454.627143269321,462.32356580197,470.019988334619,477.716410867268,485.412833399917,493.109255932565,500.805678465214,508.502100997863,516.198523530512,523.894946063161,531.591368595809,539.287791128458,546.984213661107,554.680636193756,562.377058726404,570.073481259053,577.769903791702,585.466326324351,593.162748857,600.859171389648,608.555593922297,616.252016454946,623.948438987595,631.644861520243,639.341284052892,647.037706585541,654.73412911819,662.430551650839,670.126974183487,677.823396716136,685.519819248785,693.216241781434,700.912664314082,708.609086846731,716.30550937938,724.001931912029,731.698354444678,739.394776977326,747.091199509975,754.787622042624,762.484044575273,770.180467107922,777.87688964057,785.573312173219,793.269734705868,800.966157238517,808.662579771165,816.359002303814,824.055424836463,831.751847369112,839.448269901761,847.144692434409,854.841114967058,862.537537499707,870.233960032356,877.930382565004,885.626805097653,893.323227630302,901.019650162951,908.7160726956,916.412495228248,924.108917760897,931.805340293546,939.501762826195,947.198185358844,954.894607891492,962.591030424141,970.28745295679,977.983875489439,985.680298022088,993.376720554736,1001.07314308739,1008.76956562003,1016.46598815268,1024.16241068533
