"lat","lon","r2","SW","BP","b1","sig","del","p","log.p","log.p.adj","log.p.ajd"
69.6682640191685,28.1889081479161,0.783595033256269,0.145609737655263,0.405503008030774,7.57509985478114,109.183950482328,-139.924862672972,2.47084534502459e-32,-31.6071544370764,0,-31.0844653814614
69.6471976492929,28.4024553305719,0.7750239199251,0.134520422388974,0.394136285081518,7.12493526265867,105.286868578208,-134.930551257691,1.48302735461021e-31,-30.828850838286,0,-30.4630819605527
69.6257109909325,28.6158153308642,0.78007346133059,0.0879483321890833,0.349046958916212,7.34209611276785,106.923656099084,-137.028178867534,5.20327163054815e-32,-31.2837235016902,0,-30.8420010071457
69.6038053921026,28.8289846513161,0.781411234637679,0.210673577244055,0.29027803183224,7.57457820559476,109.879130484914,-140.815771693621,3.92666206550328e-32,-31.4059764731636,0,-30.9389817143663
69.5814822212846,29.0419598177795,0.839800468695001,0.126870692011399,0.0036729486477769,9.10705782946999,109.094617915245,-139.810378381772,2.34594616271917e-38,-37.6296819587602,0,-35.277222374669
69.7302176069705,26.2839781061382,0.768612846409629,0.548145474161513,0.322789155433392,6.71466209066543,101.046815556744,-129.496704670042,5.42297039320799e-31,-30.2657627665956,0,-29.9679462812158
69.7130676692314,26.4996812065439,0.771650144669673,0.142945952489579,0.341816918474836,6.82625214963617,101.848618560967,-130.524256565362,2.94735876300769e-31,-30.530566997061,0,-30.2034152768568
69.6954880673133,26.7152280466372,0.768150407699113,0.3384402327376,0.43751547239106,6.96718202748613,104.983212919565,-134.54140087297,5.9463522201018e-31,-30.2257493698172,0,-29.9305615663696
69.6774799323221,26.9306149007626,0.751781277945302,0.417297777970938,0.448853003391867,6.73091659745108,106.078749376987,-135.945387335091,1.3857863824902e-29,-28.8583037106014,0,-28.6388515965055
69.6590444188988,27.145838063478,0.750888640041545,0.426724901208356,0.50799902106398,6.72465541535208,106.233551697407,-136.143774491176,1.63553924168973e-29,-28.7863390313343,0,-28.568769699733
69.6401827048724,27.3608938499662,0.74933977903525,0.470859036809682,0.540065710256481,6.86462212647182,108.893665756474,-139.5528478281,2.17732657005389e-29,-28.662076427672,0,-28.4476270411116
69.620895990908,27.575778596445,0.744868368190168,0.375609141823078,0.527674554658758,6.76889180318336,108.653226334679,-139.244712310679,4.92510731529211e-29,-28.3075843020331,0,-28.1063010014538
69.6011855001518,27.790488660565,0.745653864828212,0.393583859597995,0.562444088120818,6.78845433202796,108.742046624696,-139.358540092404,4.2716111095165e-29,-28.3694082926553,0,-28.1650985374458
69.5810524778701,28.0050204218066,0.753874996341524,0.495258720113914,0.530958273409399,6.95288306331461,108.9621817233,-139.64065457265,9.37312414846295e-30,-29.0281156306388,0,-28.8020087463345
69.5604981910852,28.2193702818673,0.765087109437069,0.493090923193195,0.446423672438052,7.20461182777797,109.494230485574,-140.322502496888,1.08972816371676e-30,-29.9626818247396,0,-29.6908174498746
69.5395239282074,28.4335346650425,0.778969083290117,0.197643698222813,0.332503212495909,7.2556196983441,106.004323814657,-135.85000713917,6.55607041546707e-32,-31.1833563905371,0,-30.7652220304969
69.518130998663,28.6475100186005,0.767952578566399,0.196884216692297,0.272555460972023,7.1841213342644,108.312230026205,-138.80770795771,6.18505986505779e-31,-30.2086560924878,0,-29.9157088502363
69.4963207325194,28.8612928131505,0.76660251313168,0.300879316669334,0.291936105575799,7.34181000090698,111.10888172735,-142.391761323595,8.08368299776521e-31,-30.0923907257135,0,-29.8119261790866
69.4740944801065,29.0748795430035,0.7729819208903,0.217300807425481,0.332569099570682,7.53508629552949,111.999594827503,-143.533256091548,2.25016876909271e-31,-30.6477849073389,0,-30.3076707991956
69.4514536116358,29.2882667265254,0.774674971595788,0.248522651472372,0.343055583630263,7.48253520389363,110.681845166305,-141.844491950244,1.59296561520571e-31,-30.7977935985163,0,-30.4378357848561
69.6383283972469,26.0924790434288,0.734583345813993,0.981678489382129,0.753460762156323,6.44445943867166,106.246029168239,-136.159765013455,3.05412875760078e-28,-27.5151126576736,0,-27.3530230781526
69.621683431038,26.3089725731886,0.74551854210484,0.459619134346675,0.482357360984044,6.46502689875097,103.598114327312,-132.766325603635,4.37780157300694e-29,-28.3587439270306,0,-28.1553443247534
69.6046094657208,26.525312058986,0.736535487959845,0.458319607479575,0.627663393199571,6.43943251745651,105.631753080209,-135.372538531163,2.1719475811174e-28,-27.6631506604396,0,-27.4938365659354
69.5871075933569,26.741493719564,0.741267427124456,0.49192334424834,0.528927461800437,6.55083652606214,106.149395227699,-136.03592363567,9.40656847302757e-29,-28.0265687788072,0,-27.8374780446538
69.5691789296036,26.9575137937834,0.7101288372853,0.762929674626602,0.971569586345543,6.72191863730129,117.790387414649,-150.954455397349,1.78962346677609e-26,-25.7472383341056,0,-25.6608253754741
69.5508246133795,27.1733685410485,0.727427978056283,0.500625754958969,0.687450622155841,6.54211711890947,109.836483275694,-140.761117095879,1.0432659191147e-27,-26.9816049796995,0,-26.846492249631
69.5320458065263,27.3890542417272,0.732390944353223,0.648704696860431,0.729649743797831,6.59989930600676,109.420550764438,-140.228078134918,4.4653873614625e-28,-27.3501408611542,0,-27.1992050883861
69.5128436934642,27.6045671975628,0.731946212705935,0.810165615665954,0.802104135802961,6.68327438107059,110.928553098543,-142.160660887035,4.82125183912657e-28,-27.3168401824588,0,-27.1672452396594
69.4932194808451,27.8199037320831,0.731700006071114,0.60224346429417,0.553152594488533,6.48486547750361,107.702910756097,-138.026833893187,5.03004284904138e-28,-27.2984283153371,0,-27.1501700755994
69.4731743971989,28.0350601909993,0.734994100130651,0.578477444670615,0.625005630239166,6.64686193633379,109.467492467431,-140.288236347878,2.84333837007651e-28,-27.546171454234,0,-27.3824253139687
69.4527096925783,28.2500329425999,0.734039771554434,0.499940320831253,0.714044554581301,6.72580175423826,111.03893357756,-142.302119162725,3.35672497922623e-28,-27.4740842395972,0,-27.3147416299042
69.4318266381979,28.4648183781373,0.748001351023946,0.589294961163149,0.643082923621749,6.97659816865647,111.06425089535,-142.334564610974,2.78412971702336e-29,-28.5553105341207,0,-28.3445757345555
69.410526526071,28.6794129122079,0.758905744297662,0.225611957272387,0.481296783835686,6.86547625809997,106.133588411549,-136.015666385687,3.61336591595894e-30,-29.4420880563575,0,-29.1990500076712
69.3888106686419,28.8938129831251,0.770911237374976,0.211341015317241,0.442460994072642,7.14046307697843,106.76004542132,-136.818503347306,3.42117653666226e-31,-30.4658245151397,0,-30.1471764148886
69.3666803984165,29.1080150532851,0.773883942472585,0.0804729892522113,0.568751241468694,7.29335884326987,108.127966016303,-138.571564127347,1.87254760948949e-31,-30.7275671315587,0,-30.378221295524
69.5297057873704,26.1169981201564,0.733014075676108,0.498492735347304,0.583920837215752,6.30210442172847,104.317287926414,-133.687983655463,4.00965953466462e-28,-27.3968925023159,0,-27.2413666922973
69.5131342806547,26.3341336831097,0.732631934096842,0.521786484079672,0.668647689908596,6.30191907872597,104.416067783725,-133.814575136244,4.2834260055701e-28,-27.3682087309576,0,-27.2151189823821
69.4961355313559,26.5511136522492,0.738070445161268,0.581138885297304,0.667245463494611,6.43252270873358,105.101119012696,-134.69250361121,1.65836279125351e-28,-27.780320455086,0,-27.6045136994679
69.4787106166524,26.7679342100528,0.724462202257251,0.934409363266006,0.873199236277116,6.57778367267239,111.261517531891,-142.587371977863,1.71969876186477e-27,-26.7645476214166,0,-26.637389695095
69.4608606370417,26.9845915594467,0.735140268321169,0.776156491549711,0.790222689456406,6.49352319517357,106.902023130547,-137.000455102838,2.77181743356949e-28,-27.5572353780301,0,-27.3926585818241
69.4425867160137,27.2010819242393,0.711581591341737,0.714587233088851,0.778274898084242,6.25765048316017,109.26802799981,-140.032612347128,1.41891778583906e-26,-25.8480427674677,0,-25.756272394112
69.4238899997196,27.4174015495449,0.728191447661289,0.619363477426158,0.968721149372838,6.50375505052844,108.982211108553,-139.666323262678,9.16512696945642e-28,-27.037861514144,0,-26.900932192617
69.4047716566358,27.6335467022049,0.721834427124042,0.913965790929325,0.934304246835959,6.54491806255368,111.43452712842,-142.809092697148,2.66587437274595e-27,-26.5741603202293,0,-26.4528115954301
69.3852328772234,27.8495136711998,0.723396258827118,0.714788738067472,0.624423714895016,6.3281831509312,107.325421508916,-137.543061957486,2.05541146371426e-27,-26.6871012255966,0,-26.5617195573008
69.3652748735837,28.065298768056,0.723212225742046,0.710277208662939,0.588828989334726,6.43090314093654,109.117701092237,-139.839960663384,2.11953061586375e-27,-26.6737603058216,0,-26.5491376726422
69.3448988791093,28.2808983272441,0.724839195634902,0.653145277695591,0.716191316711253,6.51990983379517,110.178462351091,-141.199380915338,1.61432317845478e-27,-26.7920095175882,0,-26.6630680385262
69.3241061481324,28.4963087065722,0.726405838991026,0.692444581921728,0.848868733931816,6.57426273795544,110.660715156235,-141.817412752758,1.24012890881567e-27,-26.906533168485,0,-26.7742598181
69.3028979555682,28.71152628757,0.729417154565904,0.638926439659086,0.910702453299862,6.62451342915024,110.662071387833,-141.819150833485,7.43861838371611e-28,-27.1285077209122,0,-26.988184436657
69.2812755965563,28.9265474758681,0.738531788254015,0.643603856333357,0.834818656318813,6.83292042151486,111.51001688326,-142.905836710646,1.52872623561788e-28,-27.8156702811054,0,-27.6372962599904
69.4371414050196,25.9237464776477,0.723081423925923,0.558163574405284,0.787654041458033,6.07939572333622,103.187127602891,-132.239624923535,2.16628909168994e-27,-26.6642835871623,0,-26.5401662413953
69.4210691694047,26.1416815267076,0.717363523553762,0.716778574806623,0.836974898170625,5.98861540866084,103.098785795206,-132.126410341594,5.5679070735947e-27,-26.2543080215587,0,-26.1443496566895
69.4045703929505,26.3594632855801,0.730828954302383,0.661207681697411,0.67581623803882,6.22822436787455,103.670027727439,-132.858486334151,5.842196798693e-28,-27.2334238175872,0,-27.0883569784832
69.3876461148691,26.577087879674,0.71684566722595,0.994974676162345,0.943460707890274,6.51176600743765,112.248417455236,-143.852135119661,6.0591860754596e-27,-26.2175857102689,0,-26.1093347676344
69.370297397734,26.7945514547376,0.732879157522716,0.94822457300194,0.903235908143029,6.50437287764523,107.702503810944,-138.026312371989,4.10430092205695e-28,-27.3867608048169,0,-27.2323193760905
69.3525253271654,27.0118501773058,0.711965180712287,0.778226426930847,0.869311248932227,6.18427827081185,107.885929659212,-138.261382054998,1.33430866506517e-26,-25.8747436936366,0,-25.7815647964023
69.3343310115109,27.2289802351403,0.691407497955087,0.98258450891959,0.990181076199114,6.16640845027148,112.990153208544,-144.802707735534,3.22616996520558e-25,-24.4913127562879,0,-24.4449012553081
69.3157155815216,27.445937837659,0.720583362093189,0.698586782052375,0.827622468477071,6.27154371154473,107.112741941713,-137.270502125177,3.27985113636278e-27,-26.4841458673015,0,-26.3666726677508
69.2966801900231,27.6627192163641,0.712710256481254,0.819653393797984,0.896998191535864,6.43083342369999,111.983357332926,-143.512446904952,1.18383680119679e-26,-25.9267081635124,0,-25.830698439426
69.2772260115834,27.8793206252598,0.707820337321209,0.816424447234338,0.727439377521497,6.24108793197223,109.978158075985,-140.94268065799,2.58176434481257e-26,-25.5880834012711,0,-25.5048994127698
69.2573542421746,28.095738341265,0.714967692627014,0.734300620398207,0.73132163596807,6.30287897613536,109.150434931507,-139.881910766347,8.22295027377342e-27,-26.0849723360197,0,-25.9830051182143
69.237066098833,28.3119686646176,0.718574895751089,0.925956806186684,0.71951860911553,6.40612728207186,109.95718877163,-140.915807413166,4.56592753360284e-27,-26.3404709855322,0,-26.2265845488249
69.2163628193134,28.5280079192736,0.708854788643815,0.757608652282206,0.974714733489098,6.34255529971011,111.486714333058,-142.875973290954,2.19156086442202e-26,-25.6592464635382,0,-25.573989466414
69.1952456617418,28.7438524532956,0.717661102771147,0.808416688574608,0.952518764716441,6.47351546789614,111.364945807333,-142.719920646178,5.30346509497984e-27,-26.2754402851337,0,-26.1635223253689
69.3284207274383,25.9479440879715,0.730373195815164,0.403640187086086,0.66323381965138,6.07913490803256,101.30562661925,-129.828384392376,6.3169145745097e-28,-27.1994949961577,0,-27.0549577845362
69.3124187643728,26.1665310952203,0.712631748597213,0.741113463851369,0.886816684720391,5.98023911518197,104.156895197087,-133.482432102092,1.19887413607066e-26,-25.9212264089606,0,-25.8261623455241
69.2959920001155,26.3849632573734,0.711209787593653,0.845332167663857,0.863985238106978,6.41593502072452,112.133401547562,-143.704736303119,1.50592767562353e-26,-25.8221958852614,0,-25.7327629474831
69.2791414598208,26.6032366623007,0.708358136697645,0.964864385499995,0.977058591649736,6.31659998822226,111.164093515379,-142.462518076981,2.37110643630392e-26,-25.6250489505929,0,-25.5414051478804
69.2618681917289,26.8213474185507,0.714816220085112,0.816014772147469,0.549450335886899,6.15228763014881,106.582158051891,-136.590531510523,8.42725288677208e-27,-26.0743139734833,0,-25.9728263741496
69.2441732668587,27.039291655803,0.713781894600678,0.886108086267171,0.884141818552554,6.19208904553989,107.543866767999,-137.82301082125,9.96130503313448e-27,-26.0016837608172,0,-25.9021093561277
69.226057778695,27.2570655253136,0.688348369637103,0.833548856821694,0.798344240228568,6.21907089719368,114.772735388492,-147.087178718958,5.08963520878259e-25,-24.2933133438892,0,-24.2519396314263
69.2075228428721,27.4746652003547,0.698942251776257,0.358892633952865,0.986365305083117,6.56352862375517,118.147437773735,-151.412033844014,1.02936238927418e-25,-24.9874317039983,0,-24.9231330596574
69.1885695968522,27.6920868766452,0.706399733245309,0.923574691674914,0.877350561278867,6.30090939694807,111.413767787776,-142.782488531647,3.23025847516307e-26,-25.4907627253947,0,-25.4096418974571
69.1691991995996,27.909326772777,0.69765459783471,0.9076768083001,0.899562330054338,6.13103979299308,110.700161844812,-141.86796571826,1.25377763609095e-25,-24.9017794810347,0,-24.8407684714846
69.1494128312511,28.1263811306329,0.708601949620286,0.92455708962996,0.768187427356837,6.20944419419254,109.213806667109,-139.963124913319,2.28123635037031e-26,-25.6418297167645,0,-25.5572648225468
69.1292116927821,28.3432462157965,0.69415899040845,0.871245866325902,0.915342020551314,6.27966457118237,114.324022416391,-146.512129907081,2.1326852175073e-25,-24.6710732413101,0,-24.6195648272736
69.1085970056695,28.5599183179579,0.687915456910855,0.8423859874303,0.672009753759486,6.31554382062296,116.670756995611,-149.519591280999,5.4268838653859e-25,-24.2654494721669,0,-24.2253261285578
69.0875700115508,28.7763937513071,0.712614878033328,0.906071903642791,0.905033138483564,6.41361354095903,111.709511394409,-143.161499213727,1.20212982244559e-26,-25.9200486287333,0,-25.8254566245627
69.2351954879081,25.7529097552747,0.734712682828191,0.495777238532882,0.584428482905381,6.21246345574761,102.387276175267,-131.214574074261,2.98615817409473e-28,-27.5248871918162,0,-27.3616939408451
69.2196871709178,25.9723054453685,0.729352736443002,0.415334927270732,0.615088121370225,6.19433317740228,103.492824584248,-132.631391368576,7.5208414098086e-28,-27.1237335690899,0,-26.9836723026296
69.2037547887085,26.1915486847983,0.717407381515986,0.748986174184533,0.958641175929616,6.06340252721467,104.375015694726,-133.761964767319,5.52813758683347e-27,-26.2574211565783,0,-26.1469737212949
69.1873993295275,26.410635502852,0.738636503493913,0.818401905524316,0.980970407078978,6.76106205102795,110.307405843463,-141.364628649854,1.50071217422157e-28,-27.8237025943215,0,-27.644756002943
69.1706218047325,26.6295619493762,0.694325734429873,0.810900966218534,0.828231372023923,6.188090021897,112.612629059313,-144.318891071056,2.0796079604026e-25,-24.6820185288263,0,-24.629868774065
69.1534232484961,26.8483240952399,0.713251720996399,0.748223061431983,0.62161518445227,6.11500293757564,106.342859221446,-136.283857719734,1.08503532330649e-26,-25.9645561231358,0,-25.8671240359377
69.1358047175049,27.066918032795,0.721758646596783,0.956635091873014,0.97777933074986,6.41850659664056,109.302853458641,-140.077242968414,2.69962568765418e-27,-26.5686964480838,0,-26.4478492181232
69.1177672906543,27.2853398763285,0.692331912629322,0.998477387608479,0.70073947157935,6.16523244931972,112.723943381447,-144.461546114854,2.80848176091753e-25,-24.5515283922111,0,-24.503000442199
69.0993120687387,27.5035857625077,0.689320784913999,0.985013923183183,0.668599254055373,6.10801979464174,112.467881738672,-144.13338991568,4.40512246548888e-25,-24.3560420133934,0,-24.3125763196123
69.0804401741369,27.7216518508188,0.695134502661751,0.898651510008934,0.932966133620834,6.00598005908208,109.090333319783,-139.80488745175,1.83996097413154e-25,-24.7351913883486,0,-24.6811119091894
69.0611527504932,27.9395343239983,0.697128161819035,0.979682870892912,0.902262926285509,6.02158088558112,108.859497315098,-139.509059208562,1.35873162592255e-25,-24.8668663158141,0,-24.8075985880103
69.0414509623954,28.1572293884571,0.68972535132728,0.975188972680416,0.873946326388381,6.13184114293874,112.79987382403,-144.558854892419,4.14765583215937e-25,-24.3821972880581,0,-24.3383119860493
69.0213359950475,28.3747332746979,0.677070401663433,0.909274691301225,0.78494309539942,6.04656477422881,114.532407137556,-146.779185672726,2.63228769677285e-24,-23.5796666461019,0,-23.5538709985299
69.0008090539403,28.5920422377233,0.697004231691011,0.939619053232882,0.996049539405103,6.15914430345357,111.37907852936,-142.738032458216,1.38466254903512e-25,-24.8586560539991,0,-24.7996057452146
69.1263820764656,25.7767745884347,0.721971937640318,0.551038446741801,0.662538059569779,5.98526169952538,101.870859207199,-130.55275910036,2.60568081891696e-27,-26.5840787839698,0,-26.4619767294382
69.1109409368976,25.9968323901369,0.732120929639696,0.62555821930797,0.586534623518459,6.09582684686438,101.133088328986,-129.607267676373,4.67825507982571e-28,-27.3299161021633,0,-27.1797853240314
69.0950774543743,26.2167361820096,0.713430774965152,0.801573282484005,0.981459520295948,6.10370621594068,106.099941367189,-135.972545963311,1.05417450007078e-26,-25.9770874933501,0,-25.8789424738739
69.078792603875,26.436481954479,0.698006253594271,0.625219098696065,0.728693536715813,6.31752461617558,113.972199065339,-146.061250140746,1.18813309495045e-25,-24.9251349068591,0,-24.8632496252837
69.0620873832157,26.656065718874,0.703330879920103,0.00496784404573096,0.818001000146234,7.07492074874148,126.026122788528,-161.508974959154,5.22259141859618e-26,-25.2821139491946,0,-25.2068988903646
69.0449628127603,26.8754835078979,0.679493571811534,0.80225658585101,0.73576680492739,6.0687422355429,114.316009144871,-146.50186048642,1.8582766751484e-24,-23.7308896242796,0,-23.7026711281258
69.0274199351266,27.0947313760956,0.696348981742291,0.981253415499093,0.723254116117404,6.20209560254828,112.329809381581,-143.956443070292,1.53002420126151e-25,-24.8153016996457,0,-24.7579868356555
69.0094598148874,27.3138054003122,0.685851366372133,0.984414779866031,0.782355469480833,6.0218245340772,111.779804891933,-143.251583955527,7.35999342970525e-25,-24.1331225733587,0,-24.0954892192666
68.9910835382674,27.5327016801459,0.690005198431199,0.883759869969989,0.790342731577526,6.41827501656635,117.991850795504,-151.212641108483,3.978237726634e-25,-24.400309268401,0,-24.3560039523537
68.9722922128357,27.7514163383926,0.696468277122518,0.900137588836104,0.992771445901058,6.00571271748543,108.742320040415,-139.358890488745,1.50249174095648e-25,-24.823187906591,0,-24.7652230632101
68.953086967194,27.9699455214835,0.688629702154498,0.991187312277398,0.565099154409633,6.19283083665332,114.21354186933,-146.370543389033,4.8815577860583e-25,-24.3114415653066,0,-24.2694413158532
68.9334689506606,28.1882853999158,0.675835046250387,0.988206185872735,0.61963469544006,6.04612271460245,114.847699507032,-147.183249102433,3.14047477137356e-24,-23.5030046910984,0,-23.4784154178629
68.9134393329514,28.4064321686761,0.676587877218992,0.961868415276156,0.839814636845361,5.95081790673725,112.843193848354,-144.61437173741,2.82040691167886e-24,-23.5496882297132,0,-23.5246972039219
69.2418068312199,21.1370202230816,0.746461934065773,0.567759895682745,0.0850547520474968,4.77234187855681,76.2837384748583,-97.7615444680495,3.68801342733702e-29,-28.4332075064341,0,-28.2270717030604
69.2354451073799,21.3600444255081,0.737378774679728,0.0684621073599813,0.0521278302551214,4.79193631521863,78.435613920258,-100.519283813959,1.87310455264343e-28,-27.7274379805699,0,-27.5541834035908
69.2286481995137,21.5830020572508,0.742821892947446,0.539143978790217,0.320139809564458,5.12587651024662,82.7228438829578,-106.013590084506,7.12200052881775e-29,-28.1473979984148,0,-27.9535898304304
69.0175568404017,25.8008024877737,0.723610403185305,0.746281370558403,0.625968582319638,6.11062352170699,103.580174819303,-132.743335199062,1.98318812387966e-27,-26.7026360869608,0,-26.5770011118734
69.0021822226693,26.0215267898925,0.725116386342569,0.521625036644696,0.665643713969317,6.05264487911375,102.211185790712,-130.988905166257,1.54090115406741e-27,-26.8122252195684,0,-26.6827728057629
68.9863869689757,26.2420955013942,0.691680574492928,0.42040053063711,0.642740039568935,6.28986008963314,115.178470432701,-147.607149100061,3.09683397124077e-25,-24.5090820775967,0,-24.4618252342927
68.9701720412769,26.4625045733346,0.677583485569936,0.486224132517196,0.581075534068583,6.12113502783591,115.808879556605,-148.415050899733,2.44572437223825e-24,-23.6115924885757,0,-23.5851923948631
68.9535384240965,26.6827499780231,0.703921482064092,0.94970768765901,0.973597419768839,6.26062568028141,111.363211043344,-142.717697456671,4.76319864481841e-26,-25.3221013062588,0,-25.2457567422878
68.9364871242428,26.9028277095029,0.706314528873386,0.929219179797518,0.896838341398786,6.32000349539803,111.774348374088,-143.24459114654,3.27385503765002e-26,-25.4849405545339,0,-25.4040483628122
68.9190191705218,27.122733784024,0.696383488230525,0.962881157387081,0.805008538326348,6.07240484826141,109.971929754789,-140.934698743211,1.52201002023308e-25,-24.8175824883555,0,-24.7598344128761
68.9011356134442,27.3424642405106,0.711171769672969,0.125604701783765,0.791002923952642,6.93944888792431,121.294250049217,-155.444836042133,1.51511348203288e-26,-25.8195548372772,0,-25.7303549526207
68.8828375249294,27.5620151410194,0.700651476494348,0.963143668433911,0.94244629422392,6.09802467457432,109.322456991893,-140.102365907142,7.91243263132177e-26,-25.1016899746643,0,-25.0336350076477
68.8641259980044,27.7813825711913,0.799818720702411,0.148869957386103,0.89169302543895,8.40687046583901,115.354082820177,-147.832205430159,6.78735370846268e-34,-33.1682995178881,0,-32.2168936905254
68.8450021464986,28.0005626406953,0.695441036436008,0.974983415289164,0.839174645116202,6.16325846866343,111.866122324416,-143.362204196259,1.75638116184468e-25,-24.7553812295902,0,-24.7002259646891
68.825467104735,28.2195514836664,0.674158000223151,0.977938462459896,0.682150574082945,5.92735030825831,113.022769984393,-144.844507815687,3.98661516555708e-24,-23.3993956854666,0,-23.3766097137089
