lat,lon,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
60.1508737284021,19.5423795977324,907.645303169279,1166.68837713091,1172.82352921281,1098.98507588438,1209.36305133034,1156.57937896632,1261.45929382758,1162.08269721256,1162.1415550603,1268.49859227741,1319.78534419148,1219.33898824793,1303.43420949308,1155.21699659459,1186.52368619602,1028.83167772291,1197.87913844931,1065.76835427213,1239.6842941275,1291.4296836543,1255.89779750036,1277.47175891483,1154.98608044467,1227.12972330131,1398.35219962346,1538.10487776547,1316.97980893408,1349.19988350596,1418.47344594716,1450.75175742343,1290.57727611442,1352.18508495844,1294.71480995708,1532.83879116246,1371.95394039662,1582.64955951945,1522.92355533751,1316.93536025128,1407.03369159217,1416.20334067388,1264.97230978206,1269.24473072082,1265.137291555,1467.90259533676,1393.77438773242,1590.71264469895,1583.69359176885,1574.59094776444,1315.45393588304,1533.6148292948,1550.29119731992,1651.10215285843,1521.43491485031,1319.75009030834,1614.72199524565,1550.46727503542,1429.67726916208,1720.84538418417,1441.57543099522,1477.30097688724,1561.42170974399,1612.33518872831,1745.40798253369,1533.89423423134,1621.80109825956,1736.78489492169,1605.21337247773,1524.79223162085,1529.13514983534,1483.63235746325,1691.87800047784,1507.13532060472,1540.37952954389,1568.16099263955,1797.03816348261,1808.32089763736,2029.87814432118,1730.62904560176,1915.22989873337,1694.32314028362,2025.51220828377,2156.47871928571,1923.04780453755,2095.98692086782,1869.16233184345,1966.96964641587,2088.84033791941,1771.47847888242,2122.05668214204,1940.76772461903,2007.8797894713,2031.23878863775,1973.74036492191,2052.49749956221,2136.11544273565
60.1490761809651,19.8479358305742,919.254710065639,1180.48728221904,1197.46139812927,1115.38953022494,1228.42192506324,1169.00548276585,1275.66436856954,1179.02219144514,1172.83207916164,1281.06377144058,1332.1083405543,1235.92058133266,1322.02481363522,1170.51156198958,1202.13086643757,1048.69582139221,1211.19069873746,1075.04042995634,1252.45211068329,1307.29954272047,1271.84706576711,1297.59350573966,1169.05562098078,1245.9209587488,1412.54997490433,1567.69672680054,1330.23117511856,1359.79658493122,1435.48476781083,1477.13309494604,1298.34184721946,1378.71852860109,1310.81034542679,1545.02739507407,1385.69224311519,1603.95584400505,1543.12382106483,1333.4245323195,1418.78472635051,1420.33686534576,1280.86780361865,1286.75057470034,1280.56344596984,1480.67251178933,1411.71159689194,1614.18512324263,1598.90855345054,1602.5668562873,1331.29053416098,1547.88577079624,1572.78241526292,1670.92959937287,1542.83017682486,1336.45682977629,1629.02742076692,1570.2328328813,1444.90018020233,1749.05558770692,1449.800978003,1498.7020854986,1580.34718492836,1628.31570763495,1759.90520574352,1547.61875698858,1634.95481619987,1753.37913245062,1621.83436156058,1548.75300984291,1539.53542532451,1505.02960694599,1714.34053407541,1513.81262700168,1549.16446542755,1576.90695631024,1825.62186832266,1836.14652441684,2046.80750496941,1749.8897086093,1941.91656997219,1723.44582339924,2051.75906069125,2186.6284552208,1955.9106934524,2127.34209439284,1886.75703967471,1986.10071556152,2118.67971700566,1797.72271803515,2149.86041012118,1970.77249530978,2028.26907934868,2048.01827075206,1998.3377160519,2074.9579777476,2170.42290757896
60.0369789020482,20.1634659477729,937.882770861929,1202.86918150478,1229.14521894407,1135.10283030932,1252.9137064898,1191.76364002931,1297.77047403456,1199.24136433769,1188.07908959553,1294.97266799495,1344.87002686504,1258.45797856054,1349.37563310272,1191.04208607579,1222.59414584252,1077.7329832055,1234.21726926704,1097.99615123753,1274.03981449699,1325.51370675604,1292.29403400663,1318.23184425704,1188.59111476374,1270.28628767908,1434.12126881416,1596.08329681842,1353.05309101789,1378.84687667441,1455.32704619892,1505.10967980386,1316.63012213639,1410.31059299819,1330.31488519219,1564.70603501521,1408.4823087787,1629.13491439175,1567.84832142791,1354.325989653,1439.31806500351,1433.84241212673,1303.88645659269,1307.45710851683,1301.57160682162,1497.94241294626,1434.46605411231,1639.57871048759,1615.4829761041,1630.85611000443,1352.88909319285,1567.97875226365,1602.28038091862,1699.50897275509,1568.00834513887,1354.47292796422,1652.06120640927,1592.91595836699,1461.77693527207,1779.31600517775,1464.35377196309,1516.093408862,1603.74986761077,1650.36932096391,1779.57745866039,1566.96156391161,1657.75722757312,1772.49811842213,1646.9671842945,1572.93538757833,1549.83072433011,1530.0652836932,1743.85426382051,1526.46682622893,1560.90012147177,1596.72864145956,1855.37938417865,1874.54116915981,2069.72594798153,1772.46139085544,1963.5253337452,1747.08141933328,2069.91691631147,2222.61929955217,1988.57763299185,2160.22131196844,1906.12284310904,2010.24770257374,2147.93206697834,1825.36372356347,2186.00749035162,2000.36964350729,2064.00734122725,2064.72708701922,2029.873293924,2103.84623462302,2213.08669800161
70.0328370467096,27.6747351637923,305.280724586923,306.918301095984,403.039994503038,321.826718340529,363.522487041882,451.199991487635,451.570356131693,455.124142662052,475.392546119497,555.012895656617,425.499668017939,373.17851545789,520.414021953299,524.202439656452,326.559899570168,347.816885917591,578.767999017987,533.052482494947,504.140126772529,400.597655128769,427.450722805729,426.485632148566,613.034540079951,520.696469011042,542.302322753789,734.303321651631,527.217174292007,500.325156399567,550.19686154798,519.434009986205,472.351312101739,535.527808642839,571.36203523847,620.610895111616,542.239664963069,653.6399438469,758.392731051124,432.47411292148,680.60557267777,555.105188571006,537.970652664279,538.6346353916,527.902438396348,742.852144239959,575.615923669064,733.029751084934,637.742568258327,938.674931864945,715.80034004928,556.226262611449,631.034211296112,778.427153271713,789.874973788888,626.566544203885,764.522922136786,714.77069983814,671.750117062528,706.512003927309,832.734741657396,830.578790126953,796.38185099862,706.202277073114,716.309153785213,744.432314370755,897.199352840261,1092.91570801317,917.09050843986,846.206874478549,872.860502148799,772.894912054719,967.648724020851,891.674860249396,842.184969362447,867.518902565735,1034.97248575223,1024.33778115443,1182.72896843247,946.947364913215,1161.5247729748,876.815079696076,1216.96056997396,1311.54724682158,1157.37004532288,1228.94555439685,1129.42587444975,1072.78072358386,1414.90892771698,1276.2413461055,1376.33559137884,1296.08902410476,1297.32074264411,1136.60153388631,1264.94738144774,1396.81650026845,1141.76478280546
70.0123434174484,27.8868067368474,295.613585424902,295.382728632887,386.074280104107,308.482192394201,349.758909486066,438.068523449633,440.150457272254,443.549626741173,461.548999082697,543.23781943762,414.46875520159,362.976506398534,504.56971432447,511.598800030888,316.742501829011,336.481262204976,563.500794963867,518.323488025971,489.952858878292,390.561198753109,415.998135150615,414.025166175025,603.606707099653,512.424774519279,531.116819228888,720.288979715785,516.02110380222,489.131251717723,535.774638893961,504.058801738143,461.804381367702,521.688485973858,558.666166821322,607.772974133797,528.242038126933,639.437524345629,746.313180424695,422.539219703457,665.872722922501,544.623774704458,527.105478731066,527.736670318265,510.780244760001,727.154408927027,566.256654401236,713.137118793763,621.103672078235,920.85809894976,704.022078679806,541.965644500429,614.898843180093,763.68707487139,774.965423526676,612.986458605386,749.683945176146,697.690231411759,657.856002225198,686.680451943813,815.341388178657,815.464131010805,779.099542772571,691.495545900893,694.956759575743,730.273960869175,878.60777250229,1076.93386193773,899.990556282253,824.92759425154,856.598812854616,752.570737693797,949.089174366049,878.220933133149,821.724110382232,846.401542358653,1014.47079925883,999.324981861583,1166.17005409345,928.505203053532,1144.04384977725,859.471270651207,1200.51246651923,1287.06260364988,1134.09407525064,1204.22280407756,1112.26778930705,1051.20279623744,1387.14963003519,1253.13548003313,1342.47354025257,1273.70039258821,1282.54128235708,1112.41867657509,1240.5694461291,1372.55911873883,1118.7968424868
69.9449312517749,27.4905376021105,311.407770918325,314.617452852901,407.791469260539,326.568574337992,367.92722135845,451.842233688844,456.235698304641,457.800443345172,479.788738639584,565.563085392331,430.896648074861,381.786742285078,522.805205588612,524.974066313053,332.040374763789,356.955861180884,584.640491353933,539.866588542887,509.088046164162,409.3334684925,434.623393939636,440.167772806469,615.005902990063,527.828609520859,546.26145033594,733.931881823238,534.893013817129,506.548709068256,559.108889574335,529.504825907774,478.403427031735,536.441665970417,578.532323765175,625.493724518503,552.128453420226,658.82649440313,767.6583637208,441.752311424837,684.675275864922,564.494123922942,541.577778235714,544.143535389838,540.295718139801,742.875578306883,584.409986938039,726.101822572729,641.172938644651,942.317817808885,715.596636625579,567.086269945181,633.04875091116,780.450885732232,792.884811083339,632.086169096715,771.274399380599,716.97489669323,678.35696646386,712.869945077309,835.193060386968,833.300280933413,801.359827541582,709.153719046028,720.262157668612,750.487557139437,897.152199918942,1087.76691116802,915.039809372803,843.845134094439,872.537195266197,766.930926089121,959.407192771853,895.53914898451,840.664471461856,855.006894880731,1032.00542702966,1022.28199241403,1174.32807879739,942.003170954466,1146.01385104776,868.580259784638,1202.75659547891,1292.0877529687,1149.91329420752,1218.05538617277,1116.71495644673,1058.35822812135,1395.02416281138,1255.10167517216,1354.46403609684,1286.71635894163,1285.45098948364,1123.74741669838,1254.57427901418,1376.04245508303,1130.21174398717
69.9249567262257,27.7033916341334,301.361636716645,303.676399213223,391.10388349899,315.065716079276,354.301444190556,440.642741364346,444.014227297321,447.484361207217,463.896597344722,555.578295067897,419.011218829812,371.534671531842,510.523794972725,513.118137491371,321.439964429035,345.796251359434,569.465352467333,524.150630672249,494.192753583142,396.8672285761,422.686538078092,427.906326891665,605.744754038342,520.64574976939,533.32783599177,722.166500734114,521.978191359132,494.8896779906,542.911300040434,513.99418207324,467.515988340424,522.830778295747,564.34066402863,613.103461138693,539.560173423426,643.935249227852,754.151816966906,431.541143512674,668.896011731511,553.726077599477,528.835374968711,533.394423368752,524.493955009901,728.345871596395,572.261460854149,710.93676663363,624.567699490758,924.672181498501,703.295616025387,553.377551371094,618.587445728444,763.858745633575,777.843410601258,620.960822946084,754.614231735995,701.199025559754,663.107587080196,695.7318666398,817.771516774513,816.980151714742,783.770442435243,695.988491816344,699.312626479568,736.047720915381,879.732893280241,1067.18329885662,898.696997520413,823.120575653427,856.928685665994,751.165279207637,942.476986047798,881.26267062467,821.384144138715,838.62967028927,1013.67152319124,998.702171690749,1155.27516151016,926.252063805129,1127.52704124491,852.411689525586,1184.87336859874,1269.70037969329,1127.32411142702,1195.46498343059,1100.33811204483,1039.68831550313,1368.52308942106,1232.83542953457,1324.53798177106,1264.25098168634,1269.33465945083,1099.80915206961,1229.20851339792,1354.13852393883,1103.08826456853
69.9045546038561,27.9160725425607,297.637744580748,453.831521309616,421.412372439104,342.265760913197,439.552427637376,469.364874872281,536.150497579409,505.122971036956,541.129094182616,666.199553452764,509.007306388084,425.416141634569,556.471391383189,620.152929088015,388.010582850446,407.445815331461,725.633064415698,619.244510341016,566.944526236949,427.399892733532,509.694652878385,508.038657511147,712.838484362799,662.493540479947,612.942355560989,812.32413143029,534.70171523065,505.954768412995,668.262852465313,590.241735684558,521.496805052518,583.848973381235,654.716091178357,652.690464813419,579.152229084038,740.875988543679,927.689435846015,445.608287125588,706.485050301009,663.384046076103,601.513741017223,592.533838756092,594.352889176422,828.88069636536,679.024994669748,763.758683039615,638.612121539377,1056.39786637607,761.945433985343,633.36653111793,693.072629965044,829.17981737516,835.083111073814,658.888854561947,772.602613322175,774.275201451694,770.193687074108,782.139760979457,897.395617393231,939.935129284461,817.86673836279,779.215770632079,764.800541442243,780.684507358787,926.881199441741,1116.00882742077,877.114044185186,848.511786762373,930.815454271197,722.957814154925,981.692121499518,900.13704035022,861.939814414028,832.500214145516,1001.47928706821,984.571682390938,1194.56787523248,923.391703000813,1102.7963826279,781.095481219065,1256.37949156552,1147.10870945554,1023.3284918953,1142.80626717747,1100.86075083576,989.858707147873,1282.16336266799,1124.5117100903,1292.77436552752,1230.75139475087,1160.52752290153,1070.60645351035,1169.81074298204,1290.95636527213,1041.49246005964
69.8837262045331,28.1285768269234,269.635180429308,419.057177867718,384.395375796572,297.728196836181,398.461640736036,430.4434247673,500.691370058359,461.560732182243,511.313018881581,624.858012629677,474.414572833194,395.642833626473,515.170118519266,583.382263384535,352.86531088518,367.952293569891,683.346385162827,572.5175590302,519.14491886356,387.805163602323,461.76732944818,458.72889265539,669.403076699906,618.479059513647,576.425781710334,767.218559983731,494.110845953116,458.010240619739,622.808101023503,537.056990170758,478.38450060613,531.038581504346,621.307526259028,604.529863312749,538.617738628496,694.337399800793,872.644706963922,411.353755644574,660.323175265134,618.767963231527,567.884054112664,546.656291178672,545.971052549746,765.113900344964,648.389734882547,718.192350462687,596.010069121701,995.443552896835,711.1173447155,588.40465851231,652.882703630873,784.427375422598,789.113808916061,599.527465432774,710.331584077704,738.234782250949,722.36997120041,718.685284952364,843.230789267811,868.311939966485,766.155173789469,726.213022084127,723.907919616155,730.34430761744,882.827499318357,1058.7805587794,844.650283189489,788.066625207045,879.499438243485,666.693401619979,940.534834099323,855.895206713114,808.980929787223,775.842018542057,977.546347093066,928.943694089906,1118.38789643783,874.621339017356,1048.63305685331,728.970036203402,1223.21228695244,1107.0952878858,958.915390970575,1093.18200576632,1051.297896669,939.755600831631,1220.77039058795,1070.6947397441,1216.40301271147,1141.66248854242,1132.81114615128,1012.9058302237,1132.79413236746,1223.13637741982,988.343247380328
69.9121984369469,26.6632135453934,344.378710158111,466.618755188602,500.002634094249,404.651764737675,492.337602364463,487.768377161576,556.967373058355,558.151962965702,603.748828700367,670.05817455664,545.842744251954,438.213677663757,548.850805431258,669.038674370057,455.31206247332,471.552965157032,744.350513770479,664.887373137361,629.567048909156,475.44612089389,533.160593254449,540.395995391856,722.974661626618,657.625841212788,649.430269478991,833.766608540546,572.412223800987,545.744885012938,716.272753826844,627.793537413598,554.017924251908,617.772574493176,695.569365621871,702.174196634949,617.053154093588,785.493403637391,917.823029691825,482.95804544612,738.206056816399,667.23176573184,612.410518355996,623.392061234091,646.153348062238,860.583519789496,700.087438015252,743.683200243302,676.744142844261,1049.33965963021,765.436705082615,660.199490382689,723.87692120763,865.898338269158,845.933460699554,689.373966284954,844.032990993821,797.146255542693,804.582539738581,816.926791259194,935.715402758399,980.161626026211,849.433048405318,819.152647449621,788.137363152691,836.787698330889,929.028758309572,1148.53582079429,898.529014475213,901.896607848562,951.471490393501,761.626612635886,982.424672346212,920.287404864992,930.205674767549,877.776014983137,981.060501460327,1015.91115168657,1149.43499485143,935.464784178469,1129.63291152928,790.698634319076,1263.2280638606,1154.28521692513,1053.41540953567,1166.54468890811,1112.46664256307,1006.40981711244,1288.82026640062,1149.24193820285,1314.14129063668,1252.72203830808,1223.26658171274,1097.60899168715,1205.9636770495,1300.4522400758,1079.3618748137
